"DAC_DONOR","Donor","PART","Part","TRANSACTYPE","Aid type","FLOWS","Fund flows","DATATYPE","Amount type","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"20001","DAC Countries, Total","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,46332.87,,
"801","Australia","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",2868.76,,
"820","New Zealand","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,529.74,,
"301","Canada","1","1 : Part I - Developing Countries","11002","ODA grant equivalent as percent of GNI","1160","Grant equivalents","A","Current Prices","2020","2020","PC","Percentage","0","Units",,,0.310611,,
"301","Canada","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",3894.47,,
"9","Portugal","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,253.41,,
"2","Belgium","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",2343.58,,
"61","Slovenia","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",60.53,,
"40","Greece","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,325.44,,
"68","Czech Republic","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",226.44,,
"45","Malta","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",6.24,,
"77","Romania","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",233.59,,
"8","Norway","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",4195.69,,
"21","Ireland","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",987.79,,
"68","Czech Republic","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",299.14,,
"84","Lithuania","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,60.12,,
"5","Germany","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,22116.63,,
"50","Spain","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",2003.35,,
"55","Türkiye","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",90.94,,
"11","Switzerland","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",867.97,,
"4","France","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,14124.7,,
"69","Slovak Republic","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,37.35,,
"701","Japan","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",16260.25,,
"61","Slovenia","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,30.2,,
"83","Latvia","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,40.62,,
"76","Poland","1","1 : Part I - Developing Countries","11002","ODA grant equivalent as percent of GNI","1160","Grant equivalents","A","Current Prices","2020","2020","PC","Percentage","0","Units",,,0.143632,,
"3","Denmark","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",953.52,,
"72","Bulgaria","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,85.72,,
"76","Poland","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",225.08,,
"546","Israel","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,291.04,,
"5","Germany","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",28707.88,,
"801","Australia","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",549.81,,
"76","Poland","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,225.08,,
"75","Hungary","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,191.95,,
"20","Iceland","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",57.9,,
"84","Lithuania","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",11.9,,
"83","Latvia","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",4.98,,
"82","Estonia","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,33.25,,
"72","Bulgaria","1","1 : Part I - Developing Countries","11002","ODA grant equivalent as percent of GNI","1160","Grant equivalents","A","Current Prices","2020","2020","PC","Percentage","0","Units",,,0.128902,,
"2","Belgium","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,1184.98,,
"3","Denmark","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,953.52,,
"701","Japan","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,16260.25,,
"77","Romania","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,75.3,,
"22","Luxembourg","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,306.06,,
"50","Spain","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,2003.35,,
"820","New Zealand","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",96.33,,
"576","United Arab Emirates","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,24.6,,
"8","Norway","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",1079.25,,
"302","United States","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",29852.22,,
"20006","Non-DAC Countries, Total","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,13736.82,,
"7","Netherlands","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,3692.64,,
"10","Sweden","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,2782.68,,
"72","Bulgaria","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",76.51,,
"68","Czech Republic","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,226.44,,
"11","Switzerland","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",3562.86,,
"77","Romania","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,308.89,,
"76","Poland","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,829.25,,
"18","Finland","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,622.3,,
"20006","Non-DAC Countries, Total","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",1576.34,,
"801","Australia","1","1 : Part I - Developing Countries","11002","ODA grant equivalent as percent of GNI","1160","Grant equivalents","A","Current Prices","2020","2020","PC","Percentage","0","Units",,,0.214038,,
"84","Lithuania","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,72.02,,
"45","Malta","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,53.4,,
"302","United States","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",35576.31,,
"40","Greece","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",84.78,,
"301","Canada","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,1157.21,,
"546","Israel","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,49.45,,
"12","United Kingdom","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",18568.19,,
"742","Korea","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,1751.44,,
"21","Ireland","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",521.95,,
"20001","DAC Countries, Total","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",46332.87,,
"820","New Zealand","1","1 : Part I - Developing Countries","11002","ODA grant equivalent as percent of GNI","1160","Grant equivalents","A","Current Prices","2020","2020","PC","Percentage","0","Units",,,0.260051,,
"8","Norway","1","1 : Part I - Developing Countries","11002","ODA grant equivalent as percent of GNI","1160","Grant equivalents","A","Current Prices","2020","2020","PC","Percentage","0","Units",,,1.109092,,
"4","France","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",9146.07,,
"69","Slovak Republic","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",103.86,,
"576","United Arab Emirates","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",1853.07,,
"742","Korea","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,2250.02,,
"7","Netherlands","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",1666.3,,
"3","Denmark","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",2651.54,,
"701","Japan","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,13181.34,,
"18","Finland","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",1278.17,,
"20001","DAC Countries, Total","1","1 : Part I - Developing Countries","11002","ODA grant equivalent as percent of GNI","1160","Grant equivalents","A","Current Prices","2020","2020","PC","Percentage","0","Units",,,0.33,,
"6","Italy","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,4248.38,,
"20","Iceland","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,11.76,,
"4","France","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",14124.7,,
"21","Ireland","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,987.79,,
"83","Latvia","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",40.62,,
"61","Slovenia","1","1 : Part I - Developing Countries","11002","ODA grant equivalent as percent of GNI","1160","Grant equivalents","A","Current Prices","2020","2020","PC","Percentage","0","Units",,,0.174323,,
"7","Netherlands","1","1 : Part I - Developing Countries","11002","ODA grant equivalent as percent of GNI","1160","Grant equivalents","A","Current Prices","2020","2020","PC","Percentage","0","Units",,,0.592349,,
"9","Portugal","1","1 : Part I - Developing Countries","11002","ODA grant equivalent as percent of GNI","1160","Grant equivalents","A","Current Prices","2020","2020","PC","Percentage","0","Units",,,0.184026,,
"5","Germany","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",22116.63,,
"55","Türkiye","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,90.94,,
"69","Slovak Republic","1","1 : Part I - Developing Countries","11002","ODA grant equivalent as percent of GNI","1160","Grant equivalents","A","Current Prices","2020","2020","PC","Percentage","0","Units",,,0.137697,,
"11","Switzerland","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,867.97,,
"22","Luxembourg","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",146.27,,
"546","Israel","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",291.04,,
"302","United States","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,5724.09,,
"301","Canada","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",5051.67,,
"12","United Kingdom","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,6342.67,,
"75","Hungary","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",417.88,,
"12","United Kingdom","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,12225.52,,
"9","Portugal","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,412.99,,
"20006","Non-DAC Countries, Total","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",13736.82,,
"55","Türkiye","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,8032.58,,
"11","Switzerland","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,2694.89,,
"83","Latvia","1","1 : Part I - Developing Countries","11002","ODA grant equivalent as percent of GNI","1160","Grant equivalents","A","Current Prices","2020","2020","PC","Percentage","0","Units",,,0.122527,,
"84","Lithuania","1","1 : Part I - Developing Countries","11002","ODA grant equivalent as percent of GNI","1160","Grant equivalents","A","Current Prices","2020","2020","PC","Percentage","0","Units",,,0.13292,,
"72","Bulgaria","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",9.21,,
"546","Israel","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,241.59,,
"4","France","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",4978.63,,
"302","United States","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,29852.22,,
"18","Finland","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",622.3,,
"40","Greece","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",240.67,,
"61","Slovenia","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,90.73,,
"69","Slovak Republic","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",141.2,,
"302","United States","1","1 : Part I - Developing Countries","11002","ODA grant equivalent as percent of GNI","1160","Grant equivalents","A","Current Prices","2020","2020","PC","Percentage","0","Units",,,0.16713,,
"546","Israel","1","1 : Part I - Developing Countries","11002","ODA grant equivalent as percent of GNI","1160","Grant equivalents","A","Current Prices","2020","2020","PC","Percentage","0","Units",,,0.073074,,
"6","Italy","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,3090.14,,
"742","Korea","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,498.58,,
"55","Türkiye","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,8123.52,,
"801","Australia","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",2318.95,,
"21","Ireland","1","1 : Part I - Developing Countries","11002","ODA grant equivalent as percent of GNI","1160","Grant equivalents","A","Current Prices","2020","2020","PC","Percentage","0","Units",,,0.305491,,
"1","Austria","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",513.36,,
"3","Denmark","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,1698.03,,
"83","Latvia","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",35.65,,
"576","United Arab Emirates","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,1828.47,,
"546","Israel","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",49.45,,
"7","Netherlands","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",5358.94,,
"820","New Zealand","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",433.41,,
"20","Iceland","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,46.13,,
"701","Japan","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,3078.91,,
"4","France","1","1 : Part I - Developing Countries","11002","ODA grant equivalent as percent of GNI","1160","Grant equivalents","A","Current Prices","2020","2020","PC","Percentage","0","Units",,,0.52986,,
"22","Luxembourg","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",452.34,,
"8","Norway","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",3116.44,,
"40","Greece","1","1 : Part I - Developing Countries","11002","ODA grant equivalent as percent of GNI","1160","Grant equivalents","A","Current Prices","2020","2020","PC","Percentage","0","Units",,,0.173017,,
"10","Sweden","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,3565.95,,
"82","Estonia","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,49.93,,
"4","France","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,9146.07,,
"75","Hungary","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,417.88,,
"3","Denmark","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,2651.54,,
"18","Finland","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,655.88,,
"5","Germany","1","1 : Part I - Developing Countries","12000","ODA, multilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",6591.25,,
"301","Canada","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,3894.47,,
"801","Australia","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,2868.76,,
"11","Switzerland","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,3562.86,,
"820","New Zealand","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",529.74,,
"576","United Arab Emirates","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,1853.07,,
"2","Belgium","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,2343.58,,
"50","Spain","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,2987.04,,
"20001","DAC Countries, Total","1","1 : Part I - Developing Countries","11015","ODA, bilateral total","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",115867.52,,
"742","Korea","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",2250.02,,
"1","Austria","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,1273.35,,
"10","Sweden","1","1 : Part I - Developing Countries","11010","Official Development Assistance, grant equivalent measure","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,6348.62,,
